58.4	10000.94327
58.6	10000.94308
58.8	10000.9429
59	10000.94271
59.2	10000.94252
59.4	10000.94233
59.6	10000.94214
59.8	10000.94195
60	10000.94176
60.2	10000.94158
60.4	10000.94139
60.6	10000.9412
60.8	10000.94101
61	10000.94082
61.2	10000.94064
61.4	10000.94045
61.6	10000.94026
61.8	10000.94007
62	10000.93988
62.2	10000.93969
62.4	10000.93951
62.6	10000.93932
62.8	10000.93913
63	10000.93894
63.2	10000.93876
63.4	10000.93857
63.6	10000.93838
63.8	10000.93819
64	10000.938
64.2	10000.93782
64.4	10000.93763
64.6	10000.93744
64.8	10000.93725
65	10000.93707
65.2	10000.93688
65.4	10000.93669
65.6	10000.93651
65.8	10000.93632
66	10000.93613
66.2	10000.93594
66.4	10000.93576
66.6	10000.93557
66.8	10000.93538
67	10000.9352
67.2	10000.93501
67.4	10000.93482
67.6	10000.93463
67.8	10000.93445
68	10000.93426
68.2	10000.93407
68.4	10000.93389
68.6	10000.9337
68.8	10000.93351
69	10000.93333
69.2	10000.93314
69.4	10000.93295
69.6	10000.93277
69.8	10000.93258
70	10000.93239
70.2	10000.93221
70.4	10000.93202
70.6	10000.93183
70.8	10000.93165
71	10000.93146
71.2	10000.93128
71.4	10000.93109
71.6	10000.9309
71.8	10000.93072
72	10000.93053
72.2	10000.93034
72.4	10000.93016
72.6	10000.92997
72.8	10000.92979
73	10000.9296
73.2	10000.92941
73.4	10000.92923
73.6	10000.92904
73.8	10000.92886
74	10000.92867
74.2	10000.92849
74.4	10000.9283
74.6	10000.92811
74.8	10000.92793
75	10000.92774
75.2	10000.92756
75.4	10000.92737
75.6	10000.92719
75.8	10000.927
76	10000.92682
76.2	10000.92663
76.4	10000.92645
76.6	10000.92626
76.8	10000.92608
77	10000.92589
77.2	10000.9257
77.4	10000.92552
77.6	10000.92533
77.8	10000.92515
78	10000.92496
78.2	10000.92478
78.4	10000.92459
78.6	10000.92441
78.8	10000.92422
79	10000.92404
79.2	10000.92386
79.4	10000.92367
79.6	10000.92349
79.8	10000.9233
80	10000.92312
80.2	10000.92293
80.4	10000.92275
80.6	10000.92256
80.8	10000.92238
81	10000.92219
81.2	10000.92201
81.4	10000.92182
81.6	10000.92164
81.8	10000.92146
82	10000.92127
82.2	10000.92109
82.4	10000.9209
82.6	10000.92072
82.8	10000.92054
83	10000.92035
83.2	10000.92017
83.4	10000.91998
83.6	10000.9198
83.8	10000.91962
84	10000.91943
84.2	10000.91925
84.4	10000.91906
84.6	10000.91888
84.8	10000.9187
85	10000.91851
85.2	10000.91833
85.4	10000.91814
85.6	10000.91796
85.8	10000.91778
86	10000.91759
86.2	10000.91741
86.4	10000.91723
86.6	10000.91704
86.8	10000.91686
87	10000.91668
87.2	10000.91649
87.4	10000.91631
87.6	10000.91613
87.8	10000.91594
88	10000.91576
88.2	10000.91558
88.4	10000.91539
88.6	10000.91521
