65	18527.59
65.2	18525.25
65.4	18522.91
65.6	18520.56
65.8	18518.22
66	18515.88
66.2	18513.54
66.4	18511.20
66.6	18508.86
66.8	18506.52
67	18504.18
67.2	18501.84
67.4	18499.50
67.6	18497.16
67.8	18494.82
68	18492.48
68.2	18490.14
68.4	18487.80
68.6	18485.46
68.8	18483.13
69	18480.79
69.2	18478.45
69.4	18476.12
69.6	18473.78
69.8	18471.44
70	18469.11
70.2	18466.77
70.4	18464.44
70.6	18462.11
70.8	18459.77
71	18457.44
71.2	18455.11
71.4	18452.77
71.6	18450.44
71.8	18448.11
72	18445.78
72.2	18443.45
72.4	18441.12
72.6	18438.79
72.8	18436.46
73	18434.13
73.2	18431.80
73.4	18429.47
73.6	18427.14
73.8	18424.82
74	18422.49
74.2	18420.16
74.4	18417.84
74.6	18415.51
74.8	18413.19
75	18410.86
75.2	18408.54
75.4	18406.22
75.6	18403.89
75.8	18401.57
76	18399.25
76.2	18396.93
76.4	18394.61
76.6	18392.29
76.8	18389.97
77	18387.65
77.2	18385.33
77.4	18383.01
77.6	18380.69
77.8	18378.38
78	18376.06
78.2	18373.74
78.4	18371.43
78.6	18369.11
78.8	18366.80
79	18364.49
79.2	18362.17
79.4	18359.86
79.6	18357.55
79.8	18355.24
80	18352.93
80.2	18350.62
80.4	18348.31
80.6	18346.00
80.8	18343.69
81	18341.38
81.2	18339.08
81.4	18336.77
81.6	18334.47
81.8	18332.16
82	18329.86
82.2	18327.55
82.4	18325.25
82.6	18322.95
82.8	18320.65
83	18318.35
83.2	18316.05
83.4	18313.75
83.6	18311.45
83.8	18309.15
84	18306.85
84.2	18304.55
84.4	18302.26
84.6	18299.96
84.8	18297.67
85	18295.37
85.2	18293.08
85.4	18290.79
85.6	18288.50
85.8	18286.20
86	18283.91
86.2	18281.62
86.4	18279.34
86.6	18277.05
86.8	18274.76
87	18272.47
87.2	18270.19
87.4	18267.90
87.6	18265.62
87.8	18263.33
88	18261.05
88.2	18258.77
88.4	18256.49
88.6	18254.21
88.8	18251.93
89	18249.65
89.2	18247.37
89.4	18245.09
89.6	18242.81
89.8	18240.54
90	18238.26
90.2	18235.99
90.4	18233.71
90.6	18231.44
90.8	18229.17
91	18226.90
91.2	18224.63
91.4	18222.36
91.6	18220.09
91.8	18217.82
92	18215.55
92.2	18213.29
92.4	18211.02
92.6	18208.75
92.8	18206.49
93	18204.23
93.2	18201.97
93.4	18199.70
93.6	18197.44
93.8	18195.18
94	18192.92
94.2	18190.67
94.4	18188.41
94.6	18186.15
94.8	18183.90
95	18181.64
95.2	18179.39
95.4	18177.14
95.6	18174.88
95.8	18172.63
96	18170.38
96.2	18168.13
96.4	18165.88
96.6	18163.64
96.8	18161.39
97	18159.14
97.2	18156.90
97.4	18154.65
97.6	18152.41
97.8	18150.17
98	18147.93
98.2	18145.69
98.4	18143.45
98.6	18141.21
98.8	18138.97
99	18136.73
99.2	18134.50
99.4	18132.26
99.6	18130.03
99.8	18127.79
100	18125.56
100.2	18123.33
100.4	18121.10
100.6	18118.87
100.8	18116.64
101	18114.41
101.2	18112.19
101.4	18109.96
101.6	18107.73
101.8	18105.51
102	18103.29
102.2	18101.07
102.4	18098.84
102.6	18096.62
102.8	18094.41
103	18092.19
103.2	18089.97
103.4	18087.75
103.6	18085.54
103.8	18083.32
104	18081.11
104.2	18078.90
104.4	18076.69
104.6	18074.47
104.8	18072.26
105	18070.06
105.2	18067.85
105.4	18065.64
105.6	18063.44
105.8	18061.23
106	18059.03
106.2	18056.82
106.4	18054.62
106.6	18052.42
106.8	18050.22
107	18048.02
107.2	18045.83
107.4	18043.63
107.6	18041.43
107.8	18039.24
108	18037.04
108.2	18034.85
108.4	18032.66
108.6	18030.47
108.8	18028.28
109	18026.09
109.2	18023.90
109.4	18021.71
109.6	18019.53
109.8	18017.34
110	18015.16
110.2	18012.98
110.4	18010.80
110.6	18008.61
110.8	18006.44
111	18004.26
111.2	18002.08
111.4	17999.90
111.6	17997.73
111.8	17995.55
112	17993.38
112.2	17991.21
112.4	17989.03
112.6	17986.86
112.8	17984.69
113	17982.53
113.2	17980.36
113.4	17978.19
113.6	17976.03
113.8	17973.86
114	17971.70
114.2	17969.54
114.4	17967.38
114.6	17965.22
114.8	17963.06
115	17960.90
115.2	17958.74
115.4	17956.59
115.6	17954.43
115.8	17952.28
116	17950.13
116.2	17947.97
116.4	17945.82
116.6	17943.67
116.8	17941.53
117	17939.38
117.2	17937.23
117.4	17935.09
117.6	17932.94
117.8	17930.80
118	17928.66
118.2	17926.52
118.4	17924.38
118.6	17922.24
118.8	17920.10
119	17917.96
119.2	17915.83
119.4	17913.69
119.6	17911.56
119.8	17909.43
120	17907.30
120.2	17905.17
120.4	17903.04
120.6	17900.91
120.8	17898.78
121	17896.66
121.2	17894.53
121.4	17892.41
121.6	17890.29
121.8	17888.16
122	17886.04
122.2	17883.92
122.4	17881.81
122.6	17879.69
122.8	17877.57
123	17875.46
123.2	17873.34
123.4	17871.23
123.6	17869.12
123.8	17867.01
124	17864.90
124.2	17862.79
124.4	17860.68
124.6	17858.58
124.8	17856.47
125	17854.37
125.2	17852.27
125.4	17850.16
125.6	17848.06
125.8	17845.96
126	17843.87
126.2	17841.77
126.4	17839.67
126.6	17837.58
126.8	17835.48
127	17833.39
127.2	17831.30
127.4	17829.21
127.6	17827.12
127.8	17825.03
128	17822.94
128.2	17820.86
128.4	17818.77
128.6	17816.69
128.8	17814.60
129	17812.52
129.2	17810.44
129.4	17808.36
129.6	17806.28
129.8	17804.21
130	17802.13
130.2	17800.06
130.4	17797.98
130.6	17795.91
130.8	17793.84
131	17791.77
131.2	17789.70
131.4	17787.63
131.6	17785.56
131.8	17783.50
132	17781.43
132.2	17779.37
132.4	17777.31
132.6	17775.24
132.8	17773.18
133	17771.12
133.2	17769.07
133.4	17767.01
133.6	17764.95
133.8	17762.90
134	17760.84
134.2	17758.79
134.4	17756.74
134.6	17754.69
134.8	17752.64
135	17750.59
135.2	17748.55
135.4	17746.50
135.6	17744.46
135.8	17742.41
136	17740.37
136.2	17738.33
136.4	17736.29
136.6	17734.25
136.8	17732.21
137	17730.18
137.2	17728.14
137.4	17726.11
137.6	17724.07
137.8	17722.04
138	17720.01
138.2	17717.98
138.4	17715.95
138.6	17713.92
138.8	17711.90
139	17709.87
139.2	17707.85
139.4	17705.83
139.6	17703.80
139.8	17701.78
140	17699.76
140.2	17697.74
140.4	17695.73
140.6	17693.71
140.8	17691.70
141	17689.68
141.2	17687.67
141.4	17685.66
141.6	17683.65
141.8	17681.64
142	17679.63
142.2	17677.62
142.4	17675.62
142.6	17673.61
142.8	17671.61
143	17669.61
143.2	17667.61
143.4	17665.61
143.6	17663.61
143.8	17661.61
144	17659.61
144.2	17657.62
144.4	17655.62
144.6	17653.63
144.8	17651.64
145	17649.65
145.2	17647.66
145.4	17645.67
145.6	17643.68
145.8	17641.69
146	17639.71
146.2	17637.72
146.4	17635.74
146.6	17633.76
146.8	17631.78
147	17629.80
147.2	17627.82
147.4	17625.84
147.6	17623.87
147.8	17621.89
148	17619.92
148.2	17617.95
148.4	17615.98
148.6	17614.01
148.8	17612.04
149	17610.07
149.2	17608.10
149.4	17606.14
149.6	17604.17
149.8	17602.21
150	17600.25
150.2	17598.28
150.4	17596.32
150.6	17594.37
150.8	17592.41
151	17590.45
151.2	17588.50
151.4	17586.54
151.6	17584.59
151.8	17582.64
152	17580.69
152.2	17578.74
152.4	17576.79
152.6	17574.84
152.8	17572.89
153	17570.95
153.2	17569.01
153.4	17567.06
153.6	17565.12
153.8	17563.18
154	17561.24
154.2	17559.30
154.4	17557.37
154.6	17555.43
154.8	17553.49
155	17551.56
155.2	17549.63
155.4	17547.70
155.6	17545.77
155.8	17543.84
156	17541.91
156.2	17539.98
156.4	17538.06
156.6	17536.13
156.8	17534.21
157	17532.29
157.2	17530.37
157.4	17528.45
157.6	17526.53
157.8	17524.61
158	17522.69
158.2	17520.78
158.4	17518.87
158.6	17516.95
158.8	17515.04
159	17513.13
159.2	17511.22
159.4	17509.31
159.6	17507.40
159.8	17505.50
160	17503.59
160.2	17501.69
160.4	17499.79
160.6	17497.88
160.8	17495.98
161	17494.09
161.2	17492.19
161.4	17490.29
161.6	17488.39
161.8	17486.50
162	17484.61
162.2	17482.71
162.4	17480.82
162.6	17478.93
162.8	17477.04
163	17475.15
163.2	17473.27
163.4	17471.38
163.6	17469.50
163.8	17467.61
164	17465.73
164.2	17463.85
164.4	17461.97
164.6	17460.09
164.8	17458.21
165	17456.34
165.2	17454.46
165.4	17452.59
165.6	17450.72
165.8	17448.84
166	17446.97
166.2	17445.10
166.4	17443.23
166.6	17441.37
166.8	17439.50
167	17437.64
167.2	17435.77
167.4	17433.91
167.6	17432.05
167.8	17430.19
168	17428.33
168.2	17426.47
168.4	17424.61
168.6	17422.75
168.8	17420.90
169	17419.05
169.2	17417.19
169.4	17415.34
169.6	17413.49
169.8	17411.64
170	17409.79
170.2	17407.95
170.4	17406.10
170.6	17404.25
170.8	17402.41
171	17400.57
171.2	17398.73
171.4	17396.89
171.6	17395.05
171.8	17393.21
172	17391.37
172.2	17389.54
172.4	17387.70
172.6	17385.87
172.8	17384.04
173	17382.20
173.2	17380.37
173.4	17378.54
173.6	17376.72
173.8	17374.89
174	17373.06
174.2	17371.24
174.4	17369.42
174.6	17367.59
174.8	17365.77
175	17363.95
175.2	17362.13
175.4	17360.32
175.6	17358.50
175.8	17356.68
176	17354.87
176.2	17353.05
176.4	17351.24
176.6	17349.43
176.8	17347.62
177	17345.81
177.2	17344.00
177.4	17342.20
177.6	17340.39
177.8	17338.59
178	17336.78
178.2	17334.98
178.4	17333.18
178.6	17331.38
178.8	17329.58
179	17327.78
179.2	17325.99
179.4	17324.19
179.6	17322.40
179.8	17320.60
180	17318.81
180.2	17317.02
180.4	17315.23
180.6	17313.44
180.8	17311.65
181	17309.87
181.2	17308.08
181.4	17306.30
181.6	17304.51
181.8	17302.73
182	17300.95
182.2	17299.17
182.4	17297.39
182.6	17295.61
182.8	17293.83
183	17292.06
183.2	17290.28
183.4	17288.51
183.6	17286.74
183.8	17284.97
184	17283.20
184.2	17281.43
184.4	17279.66
184.6	17277.89
184.8	17276.13
185	17274.36
185.2	17272.60
185.4	17270.84
185.6	17269.07
185.8	17267.31
186	17265.55
186.2	17263.80
186.4	17262.04
186.6	17260.28
186.8	17258.53
187	17256.77
187.2	17255.02
187.4	17253.27
187.6	17251.52
187.8	17249.77
188	17248.02
188.2	17246.27
188.4	17244.53
188.6	17242.78
188.8	17241.04
189	17239.30
189.2	17237.55
189.4	17235.81
189.6	17234.07
189.8	17232.33
190	17230.60
190.2	17228.86
190.4	17227.13
190.6	17225.39
190.8	17223.66
191	17221.93
191.2	17220.19
191.4	17218.46
191.6	17216.74
191.8	17215.01
192	17213.28
192.2	17211.56
192.4	17209.83
192.6	17208.11
192.8	17206.39
193	17204.66
193.2	17202.94
193.4	17201.22
193.6	17199.51
193.8	17197.79
194	17196.07
194.2	17194.36
194.4	17192.64
194.6	17190.93
194.8	17189.22
195	17187.51
195.2	17185.80
195.4	17184.09
195.6	17182.38
195.8	17180.68
196	17178.97
196.2	17177.27
196.4	17175.56
196.6	17173.86
196.8	17172.16
197	17170.46
197.2	17168.76
197.4	17167.07
197.6	17165.37
197.8	17163.67
198	17161.98
198.2	17160.28
198.4	17158.59
198.6	17156.90
198.8	17155.21
199	17153.52
199.2	17151.83
199.4	17150.15
199.6	17148.46
199.8	17146.77
200	17145.09
200.2	17143.41
200.4	17141.72
200.6	17140.04
200.8	17138.36
201	17136.69
201.2	17135.01
201.4	17133.33
201.6	17131.66
201.8	17129.98
202	17128.31
202.2	17126.63
202.4	17124.96
202.6	17123.29
202.8	17121.62
203	17119.95
203.2	17118.29
203.4	17116.62
203.6	17114.96
203.8	17113.29
204	17111.63
204.2	17109.97
204.4	17108.31
204.6	17106.65
204.8	17104.99
205	17103.33
205.2	17101.67
205.4	17100.02
205.6	17098.36
205.8	17096.71
206	17095.06
206.2	17093.40
206.4	17091.75
206.6	17090.10
206.8	17088.46
207	17086.81
207.2	17085.16
207.4	17083.52
207.6	17081.87
207.8	17080.23
208	17078.59
208.2	17076.94
208.4	17075.30
208.6	17073.66
208.8	17072.03
209	17070.39
209.2	17068.75
209.4	17067.12
209.6	17065.48
209.8	17063.85
210	17062.22
210.2	17060.59
210.4	17058.96
210.6	17057.33
210.8	17055.70
211	17054.07
211.2	17052.45
211.4	17050.82
211.6	17049.20
211.8	17047.58
212	17045.95
212.2	17044.33
212.4	17042.71
212.6	17041.09
212.8	17039.48
213	17037.86
213.2	17036.24
213.4	17034.63
213.6	17033.02
213.8	17031.40
214	17029.79
214.2	17028.18
214.4	17026.57
214.6	17024.96
214.8	17023.36
215	17021.75
215.2	17020.14
215.4	17018.54
215.6	17016.93
215.8	17015.33
216	17013.73
216.2	17012.13
216.4	17010.53
216.6	17008.93
216.8	17007.33
217	17005.74
217.2	17004.14
217.4	17002.55
217.6	17000.95
217.8	16999.36
218	16997.77
218.2	16996.18
218.4	16994.59
218.6	16993.00
218.8	16991.41
219	16989.83
219.2	16988.24
219.4	16986.66
219.6	16985.07
219.8	16983.49
220	16981.91
220.2	16980.33
220.4	16978.75
220.6	16977.17
220.8	16975.59
221	16974.02
221.2	16972.44
221.4	16970.86
221.6	16969.29
221.8	16967.72
222	16966.15
222.2	16964.58
222.4	16963.01
222.6	16961.44
222.8	16959.87
223	16958.30
223.2	16956.74
223.4	16955.17
223.6	16953.61
223.8	16952.05
224	16950.48
224.2	16948.92
224.4	16947.36
224.6	16945.80
224.8	16944.25
225	16942.69
225.2	16941.13
225.4	16939.58
225.6	16938.02
225.8	16936.47
226	16934.92
226.2	16933.37
226.4	16931.82
226.6	16930.27
226.8	16928.72
227	16927.17
227.2	16925.63
227.4	16924.08
227.6	16922.54
227.8	16920.99
228	16919.45
228.2	16917.91
228.4	16916.37
228.6	16914.83
228.8	16913.29
229	16911.75
229.2	16910.22
229.4	16908.68
229.6	16907.15
229.8	16905.61
230	16904.08
230.2	16902.55
230.4	16901.02
230.6	16899.49
230.8	16897.96
231	16896.43
231.2	16894.90
231.4	16893.38
231.6	16891.85
231.8	16890.33
232	16888.80
232.2	16887.28
232.4	16885.76
232.6	16884.24
232.8	16882.72
233	16881.20
